priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,currentRatio,quickRatio,cashRatio,debtRatio,debtEquityRatio,cashFlowToDebtRatio,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Price to Sales Ratio,Earnings Yield,Free Cash Flow Yield,Dividend Yield,Payout Ratio,2019 PRICE VAR [%],Sector,Symbol
3.7753,3.7844,5.4731,19.9875,0.0,23.2441,22.99034643494,19.986084161896,5.4133976423446,-0.0,3.843,3.699110757843001,2.260525596761,0.0452,0.0494,3.3233452967198,0.0,0.23546394386287,-0.28790717532712,3.3233452967198,5.4591696830098,0.7764534736333001,0.7764534736333001,-0.0,5.4731,0.05,-0.0124,0.0,0.0,2.4930471366137548,Consumer Defensive,LOPE
9.4446,10.0454,5.8533,126.5278,172.8144,93.419,92.307092700122,125.53374361317,5.783681393172901,-0.0,5.285,4.485008708634,1.250248818114,0.0,0.0,-0.39247927122975,0.0,0.062656955429875,0.53414011324525,-0.39247927122975,-0.3159812778279099,2.1465681601525,2.1465681601525,-0.0,5.8533,0.0079,0.0057,0.0,0.0,51.40166383765389,Healthcare,TCMD
1.4182,1.4182,0.4763,12.9517,7.5827,5.5331,5.4352934769391,12.624185119896,0.46788032087332,0.092691821142963,2.2880000000000003,0.92793507582799,0.90459728424727,0.1154,0.185,1.3855874653072,1.186,0.086081887364213,0.72969939765882,1.3855874653072,17.519163763066,3.6995848005466,1.2918096566405,1.1701587092091,0.4763,0.0772,0.1319,0.0916,1.186,9.708431515461518,Consumer Cyclical,HVT
1.7643,1.5899,2.1808,0.0,43.2752,8.9602,8.9187987707559,14.714766045569501,2.1733646044987,0.0079407027297511,2.385,1.0905275779376,0.94184652278177,0.2535,0.7557,0.30759846636459,-0.144,0.24368355653735,0.2067988668555199,0.30759846636459,41.046511627907,1.2607142857143,1.1573770491803002,0.16497728102499998,2.1808,-0.0975,0.0231,0.0139999999999999,-0.144,43.533480997432925,Basic Materials,GOLD
3.8049,4.0808,3.7513,47.5793,14.4911,14.1362,14.014363159252,47.40719348385,3.7189350141727,0.0273126495406139,0.5909667230868499,0.20025316925437,0.031068897909704,0.048,0.1848,1.4570604026846,1.29,0.26536596575332,0.97273171136148,1.4570604026846,0.8631965088595699,36.672635135135,2.4388002696023,1.2948160613285,3.7513,0.021,0.0688,0.0271,1.29,35.58123853935247,Financial Services,RLI
1.255,1.9814,1.3575,51.4198,89.3388,11.6213,11.621283519549,51.40179676745,1.3574503761238998,-0.0,1.804,0.6999944058889499,0.012833548871141,0.2402,0.4389,0.2460657727905799,0.0,0.11680726778934,0.1300810665160399,0.2460657727905799,18263.105263158,1.1495324006745,1.1495324006745,-0.0,1.3575,0.0194,0.0112,0.0,0.0,31.739258365811963,Industrials,KEX
3.6546,9.244,4.1372,66.6364,31.7517,21.8149,21.705965376508,66.433029978587,4.11652955616,-0.0,3.655,2.8611973884381,2.4398057175456,0.2086,0.3406,0.49215535660681,0.0,0.18964968775889,0.68361663003992,0.49215535660681,7.2345879299156,3.1607223860286005,3.1607223860286005,-0.0,4.1372,0.015,0.0313,0.0,0.0,14.626218367977504,Technology,SMTC
1.7643,1.5899,2.2903,0.0,10.7776,6.1449,13.629510255839,14.714766045569501,2.2830524547775,0.024834490973003,6.3622,8.545359704434901,7.5750923712426,0.1579,0.1991,0.2328946137557999,-0.2267,0.1675080330783999,1.2686043964057,0.2328946137557999,3.703955497001,1.7132522059131003,14.310747256556,0.16497728102499998,2.2903,-0.0565,0.0408,0.0128,-0.2267,10.809689836089554,Basic Materials,OR
3.9004,3.992,50.0809,0.0,0.0,-25.4957,17.586837223757,25.055013501535498,48.039477737113,-0.0,5.863,5.6551724137931005,0.48736374946614,0.0,0.0,-0.39247927122975,0.0,-1.9642883530774,0.76084407971864,-0.39247927122975,-0.3159812778279099,-11.072608635291,-11.072608635291,-0.0,50.0809,-0.0362,-0.0428,0.0,0.0,-3.911711344135567,Healthcare,XNCR
2.2976,0.0,1.8391,16.8616,15.4691,11.5982,11.75870182532,16.78331697173,1.8645449724304,0.011546877463556,2.253,1.3496115799475,0.28144805231096,0.3361,0.7847,0.25126586837511,0.195,0.15856724663394,0.7643371177787399,0.25126586837511,30.96996996997,4.2433496126943,2.6922308609046,0.19379490450459,1.8391,0.0593,0.0659,0.0116,0.195,15.517384601685675,Industrials,B
0.0,0.0,1.5274,15.2009,9.317,8.4987,8.345446153078798,14.576125467307,1.4998123852171,0.04364994716741,1.209,1.5919553680429,0.58724611462873,0.8111,-7.1159,0.097505700442279,0.569,0.179716261744,0.90292562666553,0.097505700442279,3.5957572186211,10.301379917792,2.1675392670157,0.6362471065535,1.5274,0.0658,0.1062,0.0374,0.569,25.40846324432232,Consumer Cyclical,DIN
1.0849,1.4638,0.3003,4.6555,8.8781,4.4472,4.4601878867206,4.5521278930783,0.30117158346778,0.029116031839375,1.761,0.68377199354476,0.018545059035563,0.0972,0.1612,1.4870734614811998,0.133,0.067524416261579,0.51385305243117,1.4870734614811998,140.18964003512,2.0569912142839,1.6233504808768002,0.13253990067178,0.3003,0.2148,0.1155,0.0285,0.133,2.433582561597459,Industrials,SCHN
6.3106,0.0,0.4751,17.7174,11.0483,6.4508,6.410758377424999,17.559903381643,0.47218758118992,-0.0,1.891,1.2421524663677,0.40433482810164,0.5479999999999999,5.6059,0.1755961598018,0.0,0.073655494933749,0.58024691358025,0.1755961598018,13.5,2.3823529411765,2.3823529411765,-0.0,0.4751,0.0564,0.0899,0.0,0.0,37.738412077726274,Basic Materials,OMN
2.0052,1.5758,0.0595,0.0,0.4472,0.6309,0.58895245358305,18.022004162847,0.059999318223433,-0.0,0.932,0.97959221883133,0.4704836082454899,0.7020000000000001,7.4748,0.029544473361545,0.0,0.10187463836582,1.2978593382102,0.029544473361545,0.80573778801176,2.3540349221331,1.5519180393935001,0.159489609122685,0.0595,-8.6407,2.0572,0.0,0.0,39.9999985098839,Industrials,NM
1.1054,1.1054,0.6464,5.625,0.0,-2.7891,10.458613670412,5.636640396593401,0.66251494053666,-0.0,4.931,4.777935606060599,3.8410984848485,0.0,0.0,0.22987598698953,0.0,-0.2317576047331599,0.66157281122367,0.22987598698953,2.775381930354,-33.359139784945995,-33.359139784945995,-0.0,0.6464,0.1778,-0.3693,0.0,0.0,-18.70748323592988,Industrials,HSON
0.9847,1.8052,4.6165,12.6463,10.9636,10.9733,10.962118240632998,12.50977731034,4.6117911929738,0.0443903045192359,0.0934040777791619,0.070379991367313,0.070379991367313,0.0961,0.5691,0.1951521014009299,0.5529999999999999,0.4207025587335199,1.0089596729258,0.1951521014009299,0.8631965088595699,13.178464896326,2.0935739896514,0.5553128242738199,4.6165,0.0791,0.0919,0.0437,0.5529999999999999,26.00913590720384,Financial Services,UBSI
1.2166,1.2166,6.6141,0.0,0.0,-2.6922,17.586837223757,25.055013501535498,6.3362637362637,-0.0,10.498,10.069378251537,1.6551824498854,0.0,0.0,-0.39247927122975,0.0,-2.4567658618754,0.76084407971864,-0.39247927122975,-0.3159812778279099,-10.812284882182,-10.812284882182,-0.0,6.6141,-0.4441,-0.4058,0.0,0.0,-50.96153503260578,Healthcare,FPRX
1.3985,1.7307,0.5693,41.5258,0.0,21.8662,20.251284384767,41.25226262673901,0.5272122339165599,0.0128173144276389,2.088,1.5612502618603998,0.40245957022433,0.1544,0.2829,0.2259123180920799,0.536,0.026033520832542,-0.0980784813057069,0.2259123180920799,1.8269678128833,0.91068171995404,0.73656927025161,0.52874322093846,0.5693,0.0241,-0.0045,0.0129,0.536,-30.454268670643128,Industrials,GVA
9.8727,0.0,4.5997,24.1176,15.8839,12.0861,12.045199418234,24.117485525783,4.5841762189295,0.0034956002600256,1.581,1.3684137376102,0.63454884605537,0.5805,2.5457,0.3208844040378499,0.084,0.38058118091344,0.7609040490001999,0.3208844040378499,12.121684210526,4.1824213075061,3.5561731826323,0.08430508867509,4.5997,0.0415,0.063,0.0035,0.084,19.32899935624205,Technology,EVTC
3.8942,3.8942,19.0259,0.0,0.0,-2.6714,17.586837223757,25.055013501535498,18.972709998224,-0.0,7.784,7.425649288581799,2.3821995248109,0.5359,1.4397,-1.0121966609038,0.0,-7.122136387853,0.76084407971864,-1.0121966609038,-16.095013544698,-188.28521126761,-188.28521126761,-0.0,19.0259,-0.3966,-0.3763,0.0,0.0,66.13162680228946,Healthcare,FLXN
1.7367000000000001,1.3933,1.6161,44.3214,0.0,-48.7638,8.667722725697,44.805322125927,1.6173737217638,-0.0,1.69,1.5142537041128998,0.90499329328146,0.0408,0.1259,-0.56543225723638,0.0,-0.033206813239002,0.62873273122945,-0.56543225723638,-0.56543225723638,-1.3465800534964,-1.3465800534964,-0.0,1.6161,0.0226,-0.0357,0.0,0.0,6.141730273115058,Consumer Cyclical,DESP
3.7543,3.7818,2.4966,16.7104,31.7331,11.2156,11.21202476945,16.662796924021002,2.4957675807345,0.0042177449160113,1.98,1.8460412858953,0.5334032270724199,0.0127,0.0168,20.002577777778,0.07,0.2225974016339,0.35418434957272,20.002577777778,2.775381930354,1.5484294927483002,1.4427826086957,0.070279427012819,2.4966,0.0598,0.0316,0.0042,0.07,54.443879647136825,Industrials,ODFL
0.602,0.6038,0.2523,0.0,0.0,-0.8395,17.586837223757,25.055013501535498,0.23478719235096,-0.0,4.216,3.2945934065934,1.4806153846153998,0.2349,0.4086,-1.8240941049216,0.0,-0.3005045161434,0.76084407971864,-1.8240941049216,-0.3159812778279099,-6.6474501108647,-6.6474501108647,-0.0,0.2523,-2.067,-1.3704,0.0,0.0,288.6010288286507,Healthcare,CFMS
3.1042,4.8543,5.8924,0.0,0.0,-7.4366,17.586837223757,25.055013501535498,4.9527623845508,-0.0,5.807,5.4304906542056,4.8306074766355005,0.2789999999999999,0.4745,-0.87770518579012,0.0,-0.79234502672483,0.76084407971864,-0.87770518579012,-0.3159812778279099,-56.40087463556901,-56.40087463556901,-0.0,5.8924,-0.1989,-0.1369,0.0,0.0,-98.9970501820871,Healthcare,NVTR
2.0052,1.5758,1.7180000000000002,367.3333,0.0,6.6356,6.5346359800035,30.220704688375,1.6785335857102002,0.0820511400430759,0.907,0.85395262192386,0.5320037711631,0.607,1.7828,0.040142188737252,18.667,0.25686719058975,-4.0125001905517,0.040142188737252,0.60426492262343,0.19950123929869,0.1802232219512999,2.4796432725863,1.7180000000000002,0.0027,-0.6047,0.0508,18.667,39.780540041607296,Industrials,TGP
2.5719,2.9065,2.0638,0.0,0.0,-76.2243,17.586837223757,25.055013501535498,2.0553417876907,-0.0,4.122,3.625681165164,2.9743881898345,0.0,0.0,-0.39247927122975,0.0,-0.027075722926752,0.76084407971864,-0.39247927122975,-0.3159812778279099,-1.4486228813559,-1.4486228813559,-0.0,2.0638,-0.0498,-0.0222,0.0,0.0,-6.071422884658794,Healthcare,ENZ
0.9626,0.0,0.3469,10.4,5.0643,2.8305,2.7825785650846,10.238386032978,0.34107171387028,-0.0,2.193,0.8133703059695699,0.24604468227118,0.5295,2.1431,0.16088734382126,0.0,0.1225739744243,0.5494466276528001,0.16088734382126,5.4407228437148,2.2194928755952,2.2194928755952,-0.0,0.3469,0.0962,0.1941,0.0,0.0,10.567686098718204,Basic Materials,KRA
2.0029,0.0,2.3179,28.707,20.427,15.3202,15.263927854441,28.287682124490004,2.309401982441,0.015564646401445,1.073,0.22299196130972,0.067511927325011,0.1413,0.4644,0.28153005464481,0.4539999999999999,0.15129801480089,0.75,0.28153005464481,6.9247311827957,4.0,2.0509554140127,0.44028776978417,2.3179,0.0348,0.049,0.0158,0.4539999999999999,36.773140074151584,Financial Services,WLTW
16.014,16.992,14.8871,0.0,0.0,-64.0037,17.586837223757,25.055013501535498,14.387950952239,-0.0,3.765,3.7515596532877,3.0080605090267003,0.0008,0.0011,-231.04918032787003,0.0,-0.23259728686009,0.76084407971864,-231.04918032787003,-0.3159812778279099,-5.095444685466401,-5.095444685466401,-0.0,14.8871,-0.0126,-0.0187,0.0,0.0,-0.7448841383425603,Healthcare,CDXS
2.4059,10.1466,1.7807,21.155,16.8903,13.0275,12.954963892926,20.584140996377,1.7708396208406,0.012954344198213,5.937,3.7285580066895,0.53961441617498,0.2803,0.4483,0.41197217065192,0.266,0.13669197656411,0.77129676414889,0.41197217065192,0.8631965088595699,4.3724785802813,2.5219008350082,0.26665404749161,1.7807,0.0473,0.0592,0.0126,0.266,13.507233332778418,Financial Services,FCFS
1.6449,0.0,1.1833,0.0,23.8493,8.5766,7.4302383330767,18.716144566731,1.1832774618659,-0.0,1.284,1.1792424251604,0.7681729505068101,1.146,-3.4241,0.024534100655587,0.0,0.15925161600785,0.31154971482365,0.024534100655587,2.7001652892562,1.4525377090138998,1.4525377090138998,0.4633466013190999,1.1833,-0.2165,0.0363,0.0,0.0,-69.0989001766666,Communication Services,I
1.9981,1.9981,4.4027,21.6667,0.0,-19.2888,7.823008605694651,21.509145985884,4.1505987359551,-0.0,1.215,1.8525795241914,1.8484362469928,0.1461,0.2828,-0.36577547401446,0.0,-0.22825161729656,0.52161532487704,-0.36577547401446,-1.0594626629791,-62.360465116279,-62.360465116279,-0.0,4.4027,0.0462,-0.0527,0.0,0.0,-9.230769936149668,Basic Materials,URG
2.5688,10.0626,1.4086,39.2603,16.7367,12.7717,12.734044548652,39.498690909091,1.4044659943108002,-0.0,3.014,1.3546052631579,0.34144736842105,0.3946,0.9146,0.2188301693176,0.0,0.11029221618826,0.76084407971864,0.2188301693176,3.412,4.1813725490196,4.1813725490196,-0.0,1.4086,0.0255,0.0596,0.0,0.0,23.7442892367106,Healthcare,VREX
2.6656,2.7781,168.5617,0.0,0.0,-3.3037,17.586837223757,25.055013501535498,145.43461318052,-0.0,4.119,4.1030060787743,4.0326421850279,0.19,0.3108,-2.5919577874818,0.0,-51.02220630372501,0.76084407971864,-2.5919577874818,-0.3159812778279099,-82.43865740740699,-82.43865740740699,-0.0,168.5617,-0.2788,-0.3064,0.0,0.0,100.44248800548829,Healthcare,KDMN
7.2205,7.9234,4.2113,14.1235,23.2318,22.1076,21.774634397642004,13.879283802767,4.1478595684722,0.1131576266438699,3.3914969112166,2.0083984275285,1.183603920968,0.1129,0.2439,0.23086603376930995,1.5719999999999998,0.19049043454532,0.95220254001488,0.23086603376930995,0.8631965088595699,20.921613832853,0.3981266691893,1.5705468146379,4.2113,0.0708,0.0431,0.1113,1.5719999999999998,93.40218253667368,Financial Services,CNS
0.8654,0.0,1.054,12.9208,7.3221,6.7633,6.390533888045,10.970175524773,0.99586054797081,0.032672674659956,1.964,1.817086234601,0.7834267780807701,0.2879,0.6138,0.2084803455870799,0.37,0.15583370113001,0.92368524300731,0.2084803455870799,3.8993466135458,13.103625555615,3.5074109113844,0.35842497588354,1.054,0.0774,0.1366,0.0286,0.37,45.63229928722315,Financial Services,LM
2.6543,2.49665,0.1671,0.0,1.3367,17.672,2.6051449879817,24.117485525783,0.16694696314451,-0.0,0.1726,1.193199623335,0.31151687765989,0.5266,2.8266,0.021549701667235,0.0,0.0640835592317059,1.9488715727186,0.021549701667235,0.030408957985035,2.50172859862035,1.8868217945172998,-0.0,0.1671,-0.0475,0.1103,0.0,0.0,-28.619531028955368,Technology,BITA
0.4616,0.4722,0.4177,0.0,0.0,8.9646,8.964578045624801,14.714766045569501,0.41774326824624,-0.0,1.3230000000000002,0.7371257342246,0.2070374285646199,0.3777,1.2676,0.040624654199402,0.0,0.0465993230378679,-1.1024855294518,0.040624654199402,0.83536383029154,0.47562753036437,0.47562753036437,0.16497728102499998,0.4177,-0.6775,-0.123,0.0,0.0,-27.08333954215025,Basic Materials,LXU
3.0371,54.5804,0.9837,17.0288,13.444,8.9894,8.9312817080241,16.802351119403,0.97729657009596,0.0306410960428129,1.403,0.89546323400404,0.11116969702566,0.3022,0.7874,0.42586932070039,0.519,0.10942400005342,0.67354695218495,0.42586932070039,3.0182301926373,3.0632276423609,1.6663408736526,0.51484245439469,0.9837,0.0587,0.0749,0.0305,0.519,21.516872223684693,Consumer Cyclical,SON
4.6105,11.6942,4.0228,35.0308,21.8539,16.6931,16.541234410538,34.983896278948,3.9862361892109,-0.0,1.029,0.86449607951342,0.8189562218563199,0.0264,0.0664,4.1574371543073,0.0,0.24098783018705,0.75690198405902,4.1574371543073,4.1574371543073,4.1135670981485,4.1135670981485,-0.0,4.0228,0.0285,0.0453,0.0,0.0,-70.25405503332564,Financial Services,GDOT
3.5543,0.0,5.3102,29.1279,20.0546,19.2758,19.174034654919,29.035140787802,5.282167313915901,0.0062033230573628,1.112,0.8525065598674201,0.2516227040464,0.3241,0.6386,0.28939433798086,0.18,0.2754854368932,0.9590238444864,0.28939433798086,953.4,24.404436860068003,6.2531700918233,0.1801143583227399,5.3102,0.0343,0.0498,0.0062,0.18,33.61855153726752,Industrials,ROP
1.7733,5.0669,0.8183,22.2449,30.1793,15.2783,15.438289962825,22.382255423659,0.8269101934956999,-0.0,1.6669999999999998,0.95230797363311,0.33198073858639,0.0961,0.1752,0.6643844181829599,0.0,0.053562291904535,0.51155239753423,0.6643844181829599,1.3287688363658998,2.047302504817,2.047302504817,-0.0,0.8183,0.045,0.0335,0.0,0.0,-84.36103605340747,Consumer Cyclical,NLS
7.4847,0.0,1.0685,30.2022,33.55,28.8983,28.652786080922,30.28122588525,1.0594056681911,-0.0,2.71,1.0715297450425,0.061260623229462,0.4903,1.8983,0.1363239657881,0.0,0.036973914690148,0.85403329065301,0.1363239657881,8.0515463917526,6.8508771929825,6.8508771929825,-0.0,1.0685,0.0331,0.0296,0.0,0.0,63.56911678260355,Industrials,SITE
1.7367000000000001,1.3933,0.8278,13.2422,11.4583,7.93095,8.667722725697,16.680682668927002,0.80420799921948,0.00207827256184925,1.5607792792793,0.90654642716205,0.33879836553498,0.3024,0.49495,0.2231647813146,0.0,0.086895111766151,0.62873273122945,0.2231647813146,3.62657390712645,2.30991360609295,1.5892163462472002,0.16324523964516496,0.8278,0.047,0.05005,0.0015,0.0,28.304900859049077,Consumer Cyclical,LSXMK
2.7432,2.7432,2.9438,64.5202,384.3312,137.8526,136.74190740566002,64.581851917693,2.9201070858737004,-0.0,3.014,2.8974867289531,0.42895585610352,0.0,0.0,0.31228467553646,0.0,0.021354880455271,0.3557918509457,0.31228467553646,2.48050336582955,1.552293309962,1.552293309962,-0.0,2.9438,0.0155,0.0026,0.0,0.0,10.9356745412157,Technology,MSTR
0.9348,0.0,1.4478,0.0,16.756,18.9928,14.780633574353,24.117485525783,1.1266859945813,0.0136522411361879,3.022,1.9571452590153,1.0241050134194,0.3111,0.6459,0.09760279796388,-0.238,0.076227178551823,0.88494932775793,0.09760279796388,5.0739649329601,8.6918223119637,3.1561726697828,-0.0,1.4478,-0.0629,0.0466,0.0149,-0.238,42.34201704185967,Technology,COHU
4.2865,0.0,3.0383,29.2143,31.6111,24.6385,24.254784229806,28.807285775125,2.9909423112618,0.021625496985192,1.371,0.98802977559238,0.6943252774419899,0.3563,0.8803,0.19732109399147,0.625,0.12331349901626,0.77525644579983,0.19732109399147,4.3692084065169,4.4495158206378,1.3346407163472,0.62297187168153,3.0383,0.0342,0.0315,0.0214,0.625,33.0048460934448,Industrials,RBA
0.7111,0.7111,76.0614,0.0,0.0,-1.4744,17.586837223757,25.055013501535498,76.012015302013,-0.0,13.36,13.095861148198,4.5833110814419005,0.1406,0.1852,-2.6032240585207003,0.0,-51.589261744966,0.76084407971864,-2.6032240585207003,-0.3159812778279099,-77.487903225806,-77.487903225806,-0.0,76.0614,-0.8919,-0.687,0.0,0.0,102.64550014257809,Healthcare,OTIC
1.1602000000000001,1.32945,3.0703,11.81175,8.59995,7.888400000000001,8.53826680910705,12.099467398126999,3.00666011265645,0.023062685756198,0.20588103546129,0.129788409441255,0.072496469813032,0.0899,0.6172,0.23086603376930995,0.253,0.35262692512537497,0.93328668066247,0.23086603376930995,0.8631965088595699,13.178464896326,3.0332563510393,0.28774004388430996,3.0703,0.07675,0.09465000000000001,0.0215,0.253,34.223799041505345,Financial Services,OPB
3.8843,3.8843,0.0,0.0,0.0,-7.6741,17.586837223757,25.055013501535498,5.3311805828105,-0.0,5.8020000000000005,5.623857654756599,1.7419484123922,0.0,0.0,-0.39247927122975,0.0,-0.27442066511803,0.76084407971864,-0.39247927122975,-0.3159812778279099,-279.34106370493,-279.34106370493,-0.0,0.0,-0.1719,-0.1308,0.0,0.0,77.72512731948237,Healthcare,CPRX
3.2995,3.2995,1823.6313,1.9479,0.0,-5.3835,17.586837223757,1.7398486837738,1838.0905505479,-0.0,8.888,6.7194980491406,6.5229357798165,0.0,0.0,-0.39247927122975,0.0,-338.74657534247,0.76084407971864,-0.39247927122975,-0.3159812778279099,-107.74945533769,-107.74945533769,-0.0,1823.6313,0.5134,-0.1875,0.0,0.0,113.574647453366,Healthcare,ZIOP
3.0128,3.3483,3.7468,17.2065,16.3873,13.64,13.553887632725,17.95624532625,3.723160344443,0.023762041137124,2.893,2.1215667205391,1.3044481082976,0.0,0.0,0.31228467553646,0.5710000000000001,0.27469316887751,0.83235274926048,0.31228467553646,2.48050336582955,5.9649054523045,2.0420028292061003,0.42667704011065,3.7468,0.0581,0.061,0.0332,0.5710000000000001,60.15242516179925,Technology,GRMN
3.1965,0.0,2.6747,25.8195,13.3858,12.0356,12.01593208757,25.708857142857,2.6703549303211003,-0.0,0.693,0.60978655855828,0.090582275723079,0.0824,0.1352,1.9641499730309,0.0,0.2222345225372499,0.89766515097328,1.9641499730309,-0.3159812778279099,9.771842236645,9.771842236645,-0.0,2.6747,0.0387,0.0746,0.0,0.0,60.41983799767421,Healthcare,MEDP
1.6449,0.0,0.9021,12.9121,9.0793,2.8113,3.2724006603263,13.186861021783,0.90208929545438,0.063607794881597,0.9046,0.79085297986441,0.19197949340619,0.4796,3.048,0.2453840810207999,0.8195,0.2756659068038499,0.36042613424719,0.2453840810207999,0.2960912339524399,1.5635410599884,1.1796291414008,0.8387871510057199,0.9021,0.0774,0.1282,0.0635,0.8195,-13.05625703061207,Communication Services,TEF
1.5666,3.5185,1.9386,0.0,0.0,-16.3448,16.388153213826,24.117485525783,1.9103003759495,-0.0,2.107,2.0350150455274,1.2897143303763,0.0128,0.0167,-5.700983405040001,0.0,-0.1186094984782999,0.7492545644601999,-5.700983405040001,2.48050336582955,-9.2110228401192,-9.2110228401192,-0.0,1.9386,-0.1336,-0.0678,0.0,0.0,-41.92139453840289,Technology,CSLT
1.937,2.1716,0.0002,0.0,0.0,3.1552,0.001417482489288,19.823152894528,0.0001577292548584,65.165376078804,0.0008,0.65062122699904,0.062190918558693,0.4053,1.0765,0.08897249770594,0.0,0.11127421753033,-0.80127159163921,0.08897249770594,0.49278337434862,0.55516336605851,0.52808281819266,0.59519694585601,0.0002,-0.0624,-0.254,0.0,0.0,-21.290750938906022,Utilities,KEP
2.1487,2.1487,0.575,5.7865,3.2895,2.1301,2.1300781579348,5.7580311307656,0.57495557828089,-0.0,0.963,0.80028079386236,0.5382932121842601,0.3148,2.1199,0.47584225315809,0.0,0.26992229188357,0.64754488845898,0.47584225315809,3.0674198142599,2.8372407357855,2.8372407357855,-0.0,0.575,0.1728,0.304,0.0,0.0,-55.16069235103704,Basic Materials,CEIX
1.7367000000000001,1.3933,2.2881,18.2892,14.9035,7.93095,9.4391600158522,18.832008747552,1.7475605916439,0.014315646872036,3.986,1.2219873150106,0.13530655391121,0.2227,0.3455,0.76651369112815,0.27,0.18513941798942,0.63807055172207,0.76651369112815,3.62657390712645,5.002551932177201,2.9848460291734,0.26959238712105,2.2881,0.0547,0.05005,0.0148,0.27,-1.1029018869064688,Consumer Cyclical,GIL
0.9727,0.0,0.4572,37.3226,7.1246,6.3677,5.9385641591471,35.756383310178,0.42635184683334,0.1340176719881199,1.2009999999999998,0.91607624150675,0.2129161892157999,0.3051,0.6143,0.24867275719231,4.806,0.071793759469052,0.8937650033315401,0.24867275719231,8.8389673255345,9.4130939084114,1.1085152882611,4.791987249945,0.4572,0.0268,0.1404,0.1288,4.806,-38.84120250145403,Consumer Cyclical,NEWM
2.0052,1.5758,1.6836,0.0,6.8188,6.7908,6.745782424500399,18.022004162847,1.6865652716048998,-0.0,1.121,0.8401616790329599,0.6785490635140501,0.4561,0.8752,0.092729230217118,0.0,0.2500177393032,0.98929267128501,0.092729230217118,1.125767895784,93.393975903614,93.393975903614,0.159489609122685,1.6836,-0.0106,0.1457,0.0,0.0,38.15384889260317,Industrials,NVGS
0.6564,0.6564,3.1549,0.0,2.6785,2.6785,2.5598966799073,12.099467398126999,3.0152942394453994,0.14058992846823,7.913709012342799,7.3011836764568,7.267802740185,0.5526,1.276,0.19205730404525,-0.255,1.1778968515068,1.0,0.19205730404525,0.8631965088595699,13.178464896326,2.7785828635627,0.28774004388430996,3.1549,-0.5271,0.3733,0.1344,-0.255,-15.456166405830018,Financial Services,MCC
1.769,1.8351,0.8466,0.0,8.0501,7.4631,7.2949251177306,12.099467398126999,0.82755000218695,0.0495073093976159,0.5657059974209799,0.55036718863717,0.1239771004622,0.0684,0.2298,1.0307365591398,-25.02,0.11344187758358,0.92708262699708,1.0307365591398,0.8631965088595699,13.714152866698,2.3037786069203,0.28774004388430996,0.8466,-0.0019,0.1242,0.0484,-25.02,0.7203549026387073,Financial Services,MCY
4.0867,5.6878,6.994,0.0,0.0,-923.0488,16.388153213826,24.117485525783,6.7417440901088,-0.0,7.617999999999999,7.4095794392523,6.5679322429907,0.0043,0.005,-0.89142857142857,0.0,-0.0075770638391914,0.7492545644601999,-0.89142857142857,2.48050336582955,-0.26008669556519,-0.26008669556519,-0.0,6.994,-0.0139,-0.0052,0.0,0.0,-51.67203854534925,Technology,TWOU
3.6285,3.6285,0.0,0.0,0.0,-68.0258,17.586837223757,25.055013501535498,5.3311805828105,-0.0,57.461000000000006,57.285409758408,6.795239223117,0.0,0.0,-0.39247927122975,0.0,-0.27442066511803,0.76084407971864,-0.39247927122975,-0.3159812778279099,-1159.4090909091,-1159.4090909091,-0.0,0.0,-0.0197,-0.0147,0.0,0.0,-18.059179233885025,Healthcare,MDGL
2.0052,1.5758,2.8102,1786.4516,498.7309,26.4315,58.05808836339301,61.204973044006,2.8102304385176,-0.0,0.2237,0.6792592870133699,0.2881921044056,0.3143,1.1714,0.11955055852338,0.0,0.048403771425059,0.11641165809354,0.11955055852338,1.3223568949198,1.1317487483395,1.1317487483395,-0.0,2.8102,0.0006,0.0044,0.0,0.0,49.07697875966929,Industrials,AZUL
1.067,0.0,0.3112,13.8,7.6619,4.2906,4.2669137454967005,13.655529598518,0.3094854916545,-0.0,1.219,0.26811920624007,0.066375842638912,0.3805,1.1466,0.2180351726193599,0.0,0.072531461874787,0.55690298507463,0.2180351726193599,8.0010294685369,2.2568421052632,2.2568421052632,-0.0,0.3112,0.0725,0.1298,0.0,0.0,-14.747475701051796,Consumer Cyclical,TCS
0.7809999999999999,0.8091,1.1249,0.0,7.1443,7.0856,7.132624647219401,18.022004162847,1.1323270783082,-0.0,6.492000000000001,6.3910745932012,4.150443048171399,0.0,0.0,0.22987598698953,0.0,0.15875321278117,0.99837141351727,0.22987598698953,2.775381930354,614.02941176471,614.02941176471,0.159489609122685,1.1249,-0.7047,0.1409,0.0,0.0,-14.19354297864185,Industrials,ACTG
